Frame ID,Altitude [m],Baseline - x [m],Baseline - xyz [m],Baseline - y [m],Baseline - z [m],Coverage,Depth variation [m],Failure,Fraction estimated px,Fraction inliers (error <= 1%),Fraction outliers (error > 1%),Max abs. error [m],Mean G.T. relative error,Median abs. error [m],Motion angle [deg],Outliers / inliers,RMSE [m],Runtime [ms]
144,18.2662,0.0920609,1.24278,0.0855556,1.23641,-1,1.67483,1,-1,-1,-1,-1,-1,-1,84.196,-1,-1,168
145,22.5442,0.0246925,4.01024,0.0671853,4.0096,0.47905,1.44078,0,0.159336,0.434632,0.565368,24.2442,0.0416468,0.310723,88.9773,1.3008,3.40035,168
146,18.0494,0.376742,3.68997,0.247819,3.66232,-1,1.50844,1,-1,-1,-1,-1,-1,-1,82.9805,-1,-1,173
147,11.998,0.326831,2.48214,0.0328464,2.46031,-1,1.03712,1,-1,-1,-1,-1,-1,-1,82.3954,-1,-1,168
148,32.9478,0.381396,3.38444,0.232514,3.35483,0.807245,0.826707,0,0.606367,0.490127,0.509873,90.8499,0.0188032,0.362619,82.4159,1.04029,2.09466,160
149,18.6374,0.351055,2.98719,0.135185,2.96341,0.490956,2.26494,0,0.245032,0.2045,0.7955,26.6993,0.062252,0.527604,82.7654,3.88999,3.91095,172
150,29.8125,0.132285,2.43992,0.160177,2.43106,-1,1.14312,1,-1,-1,-1,-1,-1,-1,85.1158,-1,-1,160
151,17.0663,0.0695404,3.27809,0.354049,3.25817,-1,0.837366,1,-1,-1,-1,-1,-1,-1,83.6807,-1,-1,159
152,18.2601,0.184758,3.64048,0.288922,3.62429,0.599329,0.997637,0,0.260002,0.423649,0.576351,556.712,0.430577,0.217415,84.5945,1.36044,34.4338,171
153,12.4995,0.0181194,3.61766,0.540393,3.57703,0.673924,1.93753,0,0.302347,0.510335,0.489665,26.0163,0.034557,0.154888,81.4043,0.959496,1.93266,174
154,29.41,0.436045,3.07605,0.121029,3.04258,0.81214,2.35267,0,0.348659,0.230257,0.769743,381.28,0.0845502,0.641658,81.5403,3.34298,9.53513,161
155,31.1584,0.0448042,1.75699,0.261858,1.73679,0.549843,2.55593,0,0.0963977,0.194274,0.805726,217.853,0.220733,1.29483,81.3033,4.14737,18.4149,164
156,27.2341,0.21059,2.409,0.169559,2.39378,0.345522,1.24406,0,0.0851662,0.0978227,0.902177,140.64,0.162794,1.72693,83.556,9.22258,9.55263,163
157,27.395,0.698665,4.09592,0.0951765,4.03477,0.611332,1.16325,0,0.223802,0.166887,0.833113,41.3447,0.0670172,0.83999,80.0871,4.99209,5.64245,167
158,25.4227,0.0113617,3.62134,0.306074,3.60837,0.455718,2.48426,0,0.0909023,0.0839779,0.916022,53.7245,0.167661,2.19953,85.1483,10.9079,9.67075,162
159,25.7772,0.3851,3.5436,0.318377,3.50819,-1,1.67623,1,-1,-1,-1,-1,-1,-1,81.894,-1,-1,165
160,20.6769,0.276557,2.88134,0.171352,2.86292,0.814633,1.0286,0,0.397121,0.45253,0.54747,252.328,0.0805129,0.250918,83.5168,1.2098,8.98708,173
161,12.8469,0.153901,2.06102,0.125691,2.05142,0.483163,0.749474,0,0.246744,0.375174,0.624826,198.343,0.0313331,0.204105,84.4675,1.66543,2.12411,170
162,12.8528,0.47395,4.02472,0.118011,3.99498,-1,0.690899,1,-1,-1,-1,-1,-1,-1,83.0297,-1,-1,172
163,24.5469,0.333463,3.68029,0.501557,3.63067,-1,1.99641,1,-1,-1,-1,-1,-1,-1,80.581,-1,-1,164
164,17.6214,0.121214,2.92353,0.150727,2.91712,-1,1.38562,1,-1,-1,-1,-1,-1,-1,86.2065,-1,-1,165
