Frame ID,Altitude [m],Baseline - x [m],Baseline - xyz [m],Baseline - y [m],Baseline - z [m],Coverage,Depth variation [m],Failure,Fraction estimated px,Fraction inliers (error <= 1%),Fraction outliers (error > 1%),Max abs. error [m],Mean G.T. relative error,Median abs. error [m],Motion angle [deg],Outliers / inliers,RMSE [m],Runtime [ms]
137,26.2626,0.258892,2.08848,0.107713,2.06957,0.720154,2.25897,0,0.434158,0.317562,0.682438,127.153,0.040577,0.50521,82.284,2.14899,3.7285,158
138,21.9387,0.422578,3.85358,0.0646811,3.82979,-1,1.84883,1,-1,-1,-1,-1,-1,-1,83.6307,-1,-1,167
139,23.4913,0.246309,1.98699,0.0165185,1.9716,0.588232,2.69203,0,0.462765,0.183152,0.816848,154.87,0.0390493,0.776035,82.8632,4.45996,2.90813,183
140,15.2312,0.198153,3.36486,0.503468,3.32108,-1,1.2939,1,-1,-1,-1,-1,-1,-1,80.7468,-1,-1,170
141,33.2479,0.205568,2.68133,0.271674,2.6596,0.519475,2.45005,0,0.150717,0.106599,0.893401,254.596,0.173211,2.02471,82.7004,8.38096,14.2594,175
142,15.1842,0.0807367,3.29803,0.104038,3.2954,-1,1.34747,1,-1,-1,-1,-1,-1,-1,87.7116,-1,-1,158
143,26.2887,0.0351761,3.67613,0.0053052,3.67596,-1,1.46553,1,-1,-1,-1,-1,-1,-1,89.4455,-1,-1,160
144,18.2662,0.0920609,1.24278,0.0855556,1.23641,-1,1.67483,1,-1,-1,-1,-1,-1,-1,84.196,-1,-1,170
145,22.5442,0.0246925,4.01024,0.0671853,4.0096,0.438265,1.44078,0,0.111162,0.249411,0.750589,140.259,0.105885,0.512519,88.9773,3.00945,7.99458,178
146,18.0494,0.376742,3.68997,0.247819,3.66232,-1,1.50844,1,-1,-1,-1,-1,-1,-1,82.9805,-1,-1,165
147,11.998,0.326831,2.48214,0.0328464,2.46031,-1,1.03712,1,-1,-1,-1,-1,-1,-1,82.3954,-1,-1,172
148,32.9478,0.381396,3.38444,0.232514,3.35483,0.711945,0.826707,0,0.474242,0.366681,0.633319,171.645,0.0362721,0.500035,82.4159,1.72716,5.63303,157
149,18.6374,0.351055,2.98719,0.135185,2.96341,0.589432,2.26494,0,0.218154,0.146477,0.853523,26.9437,0.0676962,0.716875,82.7654,5.82703,3.73425,178
150,29.8125,0.132285,2.43992,0.160177,2.43106,-1,1.14312,1,-1,-1,-1,-1,-1,-1,85.1158,-1,-1,155
151,17.0663,0.0695404,3.27809,0.354049,3.25817,-1,0.837366,1,-1,-1,-1,-1,-1,-1,83.6807,-1,-1,163
152,18.2601,0.184758,3.64048,0.288922,3.62429,0.56227,0.997637,0,0.289897,0.448338,0.551662,538.016,0.244421,0.211375,84.5945,1.23046,21.6281,183
153,12.4995,0.0181194,3.61766,0.540393,3.57703,0.61377,1.93753,0,0.267312,0.273819,0.726181,17.1133,0.0392974,0.249594,81.4043,2.65204,2.02175,171
154,29.41,0.436045,3.07605,0.121029,3.04258,0.824836,2.35267,0,0.349831,0.352767,0.647233,383.932,0.0587754,0.491388,81.5403,1.83473,6.3742,164
155,31.1584,0.0448042,1.75699,0.261858,1.73679,0.585132,2.55593,0,0.0908416,0.174255,0.825745,220.251,0.180948,1.20183,81.3033,4.7387,17.9034,164
156,27.2341,0.21059,2.409,0.169559,2.39378,0.245432,1.24406,0,0.0631102,0.0665623,0.933438,126.414,0.192793,1.90069,83.556,14.0235,10.5285,159
157,27.395,0.698665,4.09592,0.0951765,4.03477,0.528398,1.16325,0,0.194477,0.325227,0.674773,34.2201,0.0509884,0.491309,80.0871,2.07478,5.46947,162
158,25.4227,0.0113617,3.62134,0.306074,3.60837,-1,2.48426,1,-1,-1,-1,-1,-1,-1,85.1483,-1,-1,157
159,25.7772,0.3851,3.5436,0.318377,3.50819,-1,1.67623,1,-1,-1,-1,-1,-1,-1,81.894,-1,-1,165
160,20.6769,0.276557,2.88134,0.171352,2.86292,0.83263,1.0286,0,0.396667,0.248195,0.751805,193.509,0.0290515,0.395549,83.5168,3.02909,2.11664,197
161,12.8469,0.153901,2.06102,0.125691,2.05142,0.44345,0.749474,0,0.197576,0.249687,0.750313,12.5595,0.0338516,0.290044,84.4675,3.00502,1.16771,174
162,12.8528,0.47395,4.02472,0.118011,3.99498,-1,0.690899,1,-1,-1,-1,-1,-1,-1,83.0297,-1,-1,172
163,24.5469,0.333463,3.68029,0.501557,3.63067,-1,1.99641,1,-1,-1,-1,-1,-1,-1,80.581,-1,-1,166
